0.5 0.5 21.7649 13.5011 1 0.5 0.5 8.1356
0.5 0.5 16.2035 3.26439 9.23676 0.5 0.5 11.1142
0.5 0.5 28.2017 15.6428 1.52175 0.5 0.5 9.42179
0.5 0.5 21.7003 20.1152 1 0.5 0.5 8.10213
0.5 0.5 24.4984 11.8201 1.40615 0.5 0.5 15.5535
0.5 0.5 26.3356 11.1588 4.12977 0.5 0.5 17.9827
0.5 0.5 13.9719 8.49973 9.84088 0.5 0.5 17.2074
0.5 0.5 46.5599 18.2913 1.00001 0.5 0.5 28.2928
