ECal_Offset_Factor_ADCmerge_const_alhpa:	2.26054	-12382.9	-50	-nan	1
WCal_Offset_Factor_ADCmerge_const_alhpa:	2.25623	-12506.7	-50	-nan	1

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    4.021006  0.01730975     4.01865  0.01716572
0           0           0           0     3.17143  0.01150889    3.175976  0.01153154
0           0           0           0    2.740497 0.009553817    2.741914 0.009291815
0           0           0           0     2.47653 0.008572115    2.468661 0.008258983
0           0           0           0     2.29933  0.00789923    2.285717 0.007865169
0           0           0           0    2.154643 0.007697468    2.154462 0.007630875
0           0           0           0    2.070707 0.007786414    2.058808 0.007583758
0           0           0           0    1.988944 0.008095794     1.99464 0.008256293
0           0           0           0    1.949342 0.008924332    1.937595 0.008743033
0           0           0           0    1.900219  0.01037483    1.874162  0.01008679
0           0           0           0    1.866734  0.01240482    1.854259   0.0122887
0           0           0           0    1.835395  0.01664815    1.837079  0.01650629
0           0           0           0    1.838849  0.02297138    1.789868  0.02475482
0           0           0           0    1.771442   0.0367298    1.822777  0.04523054
