ECal_Offset_Factor_err:	0.0927568	0.0090672	6.46922e-05
WCal_Offset_Factor_err:	-0.0328147	0.00809193	5.30962e-05

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
432.9612    1.666603    490.2087    1.520778     4.05254  0.01316528    4.027381  0.01278227
343.6696    1.186493    400.8961    1.140202    3.191295 0.008704852    3.187079 0.008893825
293.4695   0.9785126    345.9468   0.9694829    2.750214  0.00727103    2.734468 0.007051145
261.8343   0.8646185     310.551    0.844831      2.4739 0.006314016    2.469426 0.006372105
242.6736    0.803196    287.3866   0.8065067    2.282741 0.005941837    2.280432 0.005918757
227.0205   0.7932642    271.5586   0.7875708    2.155937 0.005823682    2.149456 0.005737275
218.6624   0.8067147    257.8785   0.8023219    2.057097 0.006062817    2.068549 0.005865889
207.8219   0.8428712    248.3919   0.8477607    1.980974 0.006149068    1.980102 0.006042722
202.0383   0.9233247    243.0047   0.9289341    1.927492 0.006772473    1.929989 0.006837988
199.0396    1.049445    235.1648    1.007097    1.888694 0.007482781     1.88774 0.007839979
193.2474    1.211095    230.1763     1.25807    1.854861 0.009308987    1.854346  0.00929378
188.4437    1.661828     224.195    1.557659    1.844106    0.012855     1.80749  0.01240892
182.7487    2.369478    218.6887     2.29327    1.807269  0.01925835     1.79999   0.0180601
188.303     4.45204    224.6325    4.083281    1.798548  0.03205569     1.75921  0.03425111
