ECal_Offset_Factor_err:	2.25486	-13089.5	0.00424264
WCal_Offset_Factor_err:	2.26133	-75505.2	0.006

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    4.001348  0.01642664    4.024581  0.01559914
0           0           0           0    3.174679  0.01090319    3.188079  0.01074792
0           0           0           0    2.752957 0.008916926    2.730379 0.008662473
0           0           0           0      2.4832 0.008140876    2.474344 0.007763598
0           0           0           0     2.29053 0.007384133    2.280001 0.007398495
0           0           0           0    2.149238 0.007325259    2.145508 0.006849927
0           0           0           0    2.067917 0.007461202    2.070689 0.007394199
0           0           0           0    1.973783 0.007684741    1.987314 0.007500269
0           0           0           0    1.938032  0.00828062    1.946321 0.008375162
0           0           0           0    1.899804 0.009741491    1.875869 0.009583688
0           0           0           0    1.852862  0.01170087    1.844571  0.01191886
0           0           0           0    1.820814  0.01472499    1.819888  0.01497198
0           0           0           0    1.765139  0.02289382    1.804169  0.02484114
0           0           0           0    1.797826  0.04241967    1.773851  0.04529701
