ECal_Offset_Factor_ADCmerge_const_alhpa:	2.25415	-5390.39	-50	-nan	0.999992
WCal_Offset_Factor_ADCmerge_const_alhpa:	2.25025	-5323.3	-50	-nan	0.999992

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    4.020113  0.03880163    3.975557  0.03875868
0           0           0           0    3.186426  0.02665168    3.197396  0.02671647
0           0           0           0    2.722729  0.02098422    2.773641  0.02295515
0           0           0           0    2.467109  0.01937748    2.481015   0.0204666
0           0           0           0    2.285451  0.01897146    2.307515  0.01787105
0           0           0           0    2.133262  0.01713801    2.151547  0.01807255
0           0           0           0    2.041365  0.01880168    2.052114   0.0187042
0           0           0           0    1.984195  0.01889135    1.998548  0.01875867
0           0           0           0    1.970795  0.01991986    1.896987  0.02044907
0           0           0           0    1.868232  0.02366299     1.87406  0.02289223
0           0           0           0    1.834573  0.02703815    1.863966  0.02807812
0           0           0           0    1.848233  0.03789401    1.767271  0.03408881
0           0           0           0    1.822691  0.05976851    1.852306  0.05930526
0           0           0           0    1.916559  0.07979415    1.872204   0.1058405
