ECal_Offset_Factor_ADCmerge_const_alhpa:	2.26412	-12085.4	-50	-nan	0.999996
WCal_Offset_Factor_ADCmerge_const_alhpa:	2.25248	-12350.7	-50	-nan	0.999996

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    3.955212   0.0171587    4.022883  0.01690847
0           0           0           0    3.175639  0.01189357    3.212828   0.0117274
0           0           0           0    2.745306 0.009492257    2.761053 0.009592524
0           0           0           0    2.459426 0.008557689    2.469753 0.008478029
0           0           0           0    2.297322 0.008125178    2.288909 0.007765108
0           0           0           0    2.159652 0.007913679     2.15112 0.007886599
0           0           0           0     2.06327 0.008046529    2.045172 0.007861426
0           0           0           0    1.994362 0.008514636    1.977599 0.008042773
0           0           0           0    1.939727 0.009508918    1.924166  0.00882297
0           0           0           0    1.900526  0.01051661    1.870199  0.01005664
0           0           0           0    1.856655  0.01310012    1.835917  0.01250037
0           0           0           0    1.805233  0.01615433    1.813444  0.01685785
0           0           0           0    1.776861  0.02268731    1.844305  0.02505344
0           0           0           0     1.83811   0.0411546    1.737284  0.04657817
