ECal_Offset_Factor_err:	0.0808859	0.00979343	7.38577e-05
WCal_Offset_Factor_err:	0.150291	0.00996138	6.73506e-05

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
403.224    1.557224       385.6    1.329395     4.02908  0.01362142    4.034301  0.01322126
316.6984    1.129965    305.9378    0.957587    3.202583 0.009515944    3.166087 0.009186663
272.6481   0.9702266    260.9832    0.782913    2.750019 0.007602157    2.742875 0.007486204
244.6047   0.8591545    232.1943   0.6813983     2.46425 0.006658079    2.473053 0.006556247
226.4668   0.8126808    215.2401   0.6441392    2.282334 0.006383743    2.291379 0.006319735
212.7084   0.7853625    201.6657   0.6147683    2.159268 0.006205807     2.14729 0.006141677
201.7647   0.8017358    191.8223   0.6335001    2.072939 0.006270453     2.06671  0.00626625
196.576    0.862378    183.9267   0.6829919    1.995518 0.006711779    1.985838 0.006444003
187.6945   0.9129888    177.3519   0.7361461    1.940026 0.007110764    1.931912 0.007036829
185.0973    1.044501    173.5942   0.8064475    1.892769 0.007991127    1.873718 0.008025335
182.0836    1.292453    170.1214   0.9423743    1.858725 0.009991165    1.835995 0.009815472
177.2648     1.63288    165.0202     1.18688    1.824455  0.01257263    1.808834  0.01352169
177.7825    2.599739    165.8038    1.773084    1.818224  0.02041384    1.789654  0.02025604
174.4775    4.337665    158.7626    3.011589    1.815161  0.03759415    1.769872  0.03913883
