ECal_Offset_Factor_ADCmerge_const_alhpa:	2.26299	-11653.4	-50	-nan	0.999996
WCal_Offset_Factor_ADCmerge_const_alhpa:	2.26091	-11675.5	-50	-nan	0.999996

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    3.991068  0.01858757    4.018179  0.01775597
0           0           0           0    3.152533  0.01225276    3.168413  0.01196987
0           0           0           0    2.730111 0.009961417    2.745117  0.01013556
0           0           0           0     2.47106  0.00896527    2.467884 0.008925908
0           0           0           0    2.298018 0.008185487     2.27992 0.008249654
0           0           0           0    2.179336 0.008480148    2.157916 0.008087848
0           0           0           0    2.073327 0.008387005    2.073949 0.008290571
0           0           0           0    1.997477 0.008635378    1.971156 0.008763579
0           0           0           0    1.961394 0.009461018    1.917544 0.009714656
0           0           0           0    1.900201  0.01107771    1.894623   0.0114149
0           0           0           0    1.837487  0.01308309    1.837689  0.01328323
0           0           0           0    1.826168  0.01738542    1.822746  0.01742867
0           0           0           0    1.772633   0.0242103    1.756237  0.02401928
0           0           0           0    1.774904  0.04589234    1.740733   0.0443005
