ECal_Offset_Factor_err:	1.79485	-12056.2	0.00424264
WCal_Offset_Factor_err:	1.79138	-69544.5	0.006

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    3.171895  0.01302338    3.172109  0.01307369
0           0           0           0    2.509182 0.009310207     2.53133 0.009222791
0           0           0           0    2.172924 0.007818445    2.170935 0.007718552
0           0           0           0    1.960183 0.006805838     1.95578  0.00668635
0           0           0           0    1.794057 0.006526646    1.821763 0.006435746
0           0           0           0    1.714179 0.006325454    1.714636 0.006150248
0           0           0           0    1.645301 0.006452786    1.637157 0.006276959
0           0           0           0    1.572188 0.006714921    1.571968 0.006531621
0           0           0           0    1.514939 0.007126596    1.531329 0.006993551
0           0           0           0     1.50479 0.008316944    1.498499 0.007898475
0           0           0           0    1.486049  0.01027473    1.478388  0.01010212
0           0           0           0     1.45027  0.01393716    1.418372  0.01299543
0           0           0           0    1.455747  0.02017211    1.425339  0.02033429
0           0           0           0    1.395728  0.03567764    1.432889  0.03453301
