ECal_Offset_Factor_err:	2.2642	-11475.6	0.00424264
WCal_Offset_Factor_err:	2.26482	-66195.6	0.006

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    4.018927  0.01789097    4.047859  0.01794937
0           0           0           0    3.160431  0.01243232    3.194053  0.01224357
0           0           0           0     2.72961  0.01029779    2.741035  0.01015529
0           0           0           0    2.478978 0.008932139    2.472457 0.008956611
0           0           0           0    2.305054 0.008612836    2.291602 0.008486873
0           0           0           0    2.151042 0.008247919    2.157389 0.008100301
0           0           0           0    2.052674 0.008353476    2.070085 0.008290278
0           0           0           0    1.976306 0.008953457    1.982672 0.008844907
0           0           0           0    1.935069 0.009908682    1.926204 0.009528961
0           0           0           0    1.903846   0.0113199     1.89671  0.01091011
0           0           0           0    1.871663  0.01367662    1.859691  0.01324595
0           0           0           0     1.82349  0.01746409    1.845867  0.01728786
0           0           0           0    1.802987   0.0253339    1.863848  0.02806421
0           0           0           0    1.819598  0.04724256    1.762168  0.05110011
