ECal_Offset_Factor_err:	1.80114	-12189.6	0.00424264
WCal_Offset_Factor_err:	1.79482	-70314.3	0.006

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    3.172196  0.01289455    3.165496  0.01288831
0           0           0           0    2.516597 0.009033221    2.539545 0.009336837
0           0           0           0    2.178243 0.007736764    2.161803 0.007599055
0           0           0           0     1.96643 0.006945003    1.963029 0.006650418
0           0           0           0    1.817766 0.006509091    1.815689 0.006436561
0           0           0           0     1.70732 0.006272701    1.712932 0.006327044
0           0           0           0     1.63989 0.006269847    1.645009 0.006131137
0           0           0           0     1.60318 0.006766498    1.566869 0.006715305
0           0           0           0    1.530587 0.007425746    1.533728  0.00705849
0           0           0           0    1.505048 0.008414752    1.482159 0.008198966
0           0           0           0    1.456175  0.00947078    1.464343  0.01025343
0           0           0           0      1.4534  0.01285482    1.432745  0.01327285
0           0           0           0    1.439586  0.01954482    1.423566  0.01863452
0           0           0           0    1.441504  0.03263742    1.408394  0.04280743
