ECal_Offset_Factor_err:	0.0936233	0.00983253	8.93817e-05
WCal_Offset_Factor_err:	-0.0279096	0.00909042	7.47985e-05

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
398.6674    1.924346    440.1976    1.738746    4.015011  0.01631762    4.053444  0.01613817
316.904    1.411156    355.8309    1.306576    3.197421  0.01121726    3.196134  0.01119865
270.4398    1.148783    308.2756    1.092838    2.762672 0.009140838    2.742597 0.009031283
242.5303    1.022272    275.5116   0.9611184    2.462957 0.008140055    2.469181 0.007970969
222.5968   0.9841944    255.2227   0.9154108    2.300255 0.007654904    2.280049 0.007450133
207.391   0.9578118    241.0876   0.8798208    2.160882  0.00768636    2.141433 0.007313929
201.9337   0.9885156    230.7047   0.9362875    2.050249 0.007689579    2.064459 0.007563321
193.9087    1.008752    218.0215   0.9504265    1.982097 0.007834988    1.978113  0.00763893
186.6862    1.100043    214.3091    1.041053    1.942241 0.008462135     1.91981   0.0086263
183.2472    1.185015    207.3752    1.121722    1.899573  0.01011004     1.88776 0.009801694
179.9963    1.432037    205.8782    1.341685    1.864347  0.01227517    1.823568  0.01174192
173.8479    1.878909     199.161    1.843147    1.793169  0.01588698     1.84885  0.01578645
168.475    2.853824    190.8555    2.694608    1.764427  0.02514225    1.783569  0.02574077
180.043    5.441005    195.6466    6.172177    1.825566  0.04142759    1.699214   0.0452994
