ECal_Offset_Factor_err:	0.0961648	0.00920091	6.31309e-05
WCal_Offset_Factor_err:	-0.00147726	0.00788181	4.88555e-05

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
425.9779     1.55443     498.002    1.515117    4.038165  0.01239765    4.021575  0.01192773
337.036    1.118227    406.6222    1.114409    3.181281 0.008346322    3.186165 0.008409251
288.6032   0.9068417    350.6671   0.9376684    2.761505 0.006988071    2.739657 0.006799648
259.0333   0.8067166    316.5078   0.8524634    2.478174 0.006217334      2.4633 0.005953865
238.6654   0.7818883    292.3485   0.7880808    2.282417 0.005810582    2.284623  0.00566761
224.8024   0.7635139     274.036   0.7678992    2.150847 0.005705767    2.140781 0.005480705
212.8043   0.7723059     261.238   0.7749197    2.057611 0.005679916    2.069182 0.005526997
205.7098   0.8082381    251.5578   0.8033133    1.993132 0.006079685    1.981008  0.00586533
200.3792   0.8823818    242.9233   0.8598639    1.941744 0.006495954    1.931531 0.006536142
194.1676   0.9983306    237.4127   0.9400162    1.892532 0.007543431    1.898866 0.007561323
190.5916    1.224618    232.2393    1.093347    1.852363 0.008970764    1.854964 0.009094062
188.0685    1.592501    227.1634    1.365757    1.832615  0.01170319    1.820099  0.01207342
185.3067     2.17897    225.2054    2.002359     1.81522  0.01845056    1.764632  0.01728611
181.5946    4.148943     222.743     3.10223    1.807945  0.03593875    1.736804  0.02892519
