ECal_Offset_Factor_ADCmerge_const_alhpa:	2.26209	-10587.3	-50	-nan	0.999996
WCal_Offset_Factor_ADCmerge_const_alhpa:	2.25779	-10623.7	-50	-nan	0.999996

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    4.009522  0.01936129    4.001598   0.0196007
0           0           0           0    3.170537  0.01348775    3.191603  0.01379907
0           0           0           0    2.739711  0.01100244    2.744286  0.01107726
0           0           0           0    2.449712 0.009931894    2.474191 0.009808129
0           0           0           0    2.306959 0.009037252    2.283416 0.009172884
0           0           0           0    2.156795 0.009149072    2.168819 0.008989467
0           0           0           0    2.056581 0.009328415    2.060728 0.008892305
0           0           0           0    1.991625 0.009480735    1.988347 0.009412503
0           0           0           0    1.935955  0.01030004    1.949375  0.01086152
0           0           0           0    1.883373  0.01236737    1.873562  0.01126873
0           0           0           0     1.84863  0.01452402    1.839572   0.0146624
0           0           0           0    1.831556  0.02004767    1.795118  0.01998336
0           0           0           0    1.737916  0.03006767    1.779218  0.03339496
0           0           0           0    1.738489  0.04463746    1.695812   0.0603207
