ECal_Offset_Factor_err:	1.80033	-13110.1	0.00424264
WCal_Offset_Factor_err:	1.7912	-75624.1	0.006

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    3.171867  0.01243814    3.195625  0.01227121
0           0           0           0    2.510623 0.008662133    2.535315 0.008484655
0           0           0           0    2.182002    0.007009    2.170016 0.007062302
0           0           0           0    1.958623 0.006317076    1.955784 0.006112006
0           0           0           0    1.815627  0.00594262    1.818161 0.005827027
0           0           0           0    1.711548 0.005804335    1.702737 0.005634676
0           0           0           0    1.640272 0.005902019    1.626709 0.005784123
0           0           0           0    1.590385 0.006295195    1.572881 0.006006791
0           0           0           0    1.547356 0.006876319    1.525423 0.006536333
0           0           0           0    1.508727 0.007654507    1.498547 0.007402225
0           0           0           0    1.476424 0.009334976    1.472482 0.009544075
0           0           0           0    1.460339  0.01225769    1.441894   0.0119217
0           0           0           0    1.416634  0.01732677    1.425895  0.02000278
0           0           0           0     1.43279   0.0307385    1.441733  0.03586927
