ECal_Offset_Factor_err:	2.25255	-9707.53	0.00424264
WCal_Offset_Factor_err:	2.2691	-55996.6	0.006

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    3.978587  0.02181829    3.997964  0.02047724
0           0           0           0    3.175546   0.0145386      3.1681  0.01409139
0           0           0           0    2.732317  0.01201893    2.726509  0.01160654
0           0           0           0    2.481596  0.01103133     2.47687  0.01063801
0           0           0           0    2.284338  0.01018801     2.28373  0.01000647
0           0           0           0    2.155907 0.009663714    2.165954 0.009812417
0           0           0           0    2.071864 0.009858444    2.078033  0.01010728
0           0           0           0    1.962452  0.01023115    1.981929  0.01051804
0           0           0           0    1.939872  0.01167181    1.925253  0.01121848
0           0           0           0    1.875314  0.01312606    1.865611  0.01300742
0           0           0           0    1.832156  0.01572583    1.871057  0.01633324
0           0           0           0    1.881043  0.02038133     1.82119  0.01988976
0           0           0           0    1.787086  0.03033229    1.736311  0.02948932
0           0           0           0     1.70099  0.04675767    1.737451  0.06233568
