ECal_Offset_Factor_err:	1.7949	-10653.7	0.00424264
WCal_Offset_Factor_err:	1.79439	-61454.4	0.006

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    3.177365  0.01469778    3.182484  0.01463223
0           0           0           0    2.527886  0.01056083    2.533333  0.01018619
0           0           0           0    2.172933 0.008900836     2.16568 0.008571451
0           0           0           0    1.957775  0.00799614    1.961225 0.007461872
0           0           0           0     1.80565 0.007374847    1.816825 0.007059535
0           0           0           0    1.713912 0.006987853    1.694009 0.006880122
0           0           0           0    1.614563 0.006974619    1.637212 0.007286973
0           0           0           0    1.581839 0.007558267    1.577965 0.007344941
0           0           0           0    1.539156  0.00834118     1.52158 0.007749605
0           0           0           0    1.500332  0.01005912    1.506737 0.009412936
0           0           0           0    1.473543  0.01152461    1.464143  0.01130248
0           0           0           0    1.482413  0.01518235    1.426596  0.01457409
0           0           0           0    1.446701  0.02216162    1.459341  0.02221544
0           0           0           0    1.375237  0.03614269    1.388989  0.04208791
