ECal_Offset_Factor_err:	1.79935	-10770.1	0.00424264
WCal_Offset_Factor_err:	1.79287	-62125.9	0.006

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    3.160551  0.01429226     3.16347  0.01503506
0           0           0           0    2.518496  0.01044427    2.528264   0.0104454
0           0           0           0     2.17192 0.008607583    2.172168 0.008370619
0           0           0           0    1.955756 0.007798328    1.971282 0.007594504
0           0           0           0    1.812394 0.007278359    1.817857  0.00721625
0           0           0           0    1.712914 0.007279495    1.700415 0.006796731
0           0           0           0    1.638731 0.007187222    1.642703 0.007100995
0           0           0           0    1.574316 0.007530088    1.574474 0.007359485
0           0           0           0    1.532816 0.008305503     1.53492  0.00814926
0           0           0           0    1.507721 0.009256019    1.498463 0.009060639
0           0           0           0    1.479011  0.01136867    1.489014  0.01105903
0           0           0           0    1.465113  0.01451368    1.452093  0.01350382
0           0           0           0    1.433059  0.02124438    1.428884  0.02098783
0           0           0           0    1.469711   0.0364013    1.502028   0.0476061
