ECal_Offset_Factor_err:	0.0792341	0.00947108	7.36619e-05
WCal_Offset_Factor_err:	-0.158382	0.00752282	5.42584e-05

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
416.0175    1.711012    541.6836    1.766942    4.039387  0.01426729    4.029768  0.01360457
331.0192    1.260908    450.7475    1.381166    3.196401 0.009628324    3.187154  0.00976653
282.2508    1.041649     388.263    1.156616    2.760595 0.007850284    2.747474 0.007872968
252.0043   0.9195038     352.291    1.062766    2.472176  0.00691623     2.46532 0.006813154
234.5817   0.8632153    327.2692   0.9878615    2.288701 0.006474215    2.279982 0.006456183
219.7941   0.8288201     309.851   0.9771159    2.151534 0.006443849    2.151711 0.006321537
209.2995   0.8508798    295.5854    1.003534    2.059102 0.006482154    2.083219 0.006533423
202.5754   0.9180382    284.1178    1.042427    1.989021 0.006777842    1.991089 0.006776793
193.6818   0.9767957    275.0495    1.152318    1.946089 0.007250438    1.931851 0.007199392
190.9643    1.132901    269.4669     1.27373    1.896369 0.008545279    1.878873 0.008404199
184.7949    1.296676     262.227    1.537526    1.829077 0.009623843    1.849343  0.01020459
182.6551    1.721379    258.3402     2.00184    1.808031    0.012932    1.805354  0.01316606
181.4181    2.344702    257.6266    2.876355    1.783669  0.01936946     1.79459  0.02103005
184.3987    4.542849    257.0158    5.235887    1.722518  0.04121357    1.747013  0.03430315
