ECal_Offset_Factor_err:	2.2634	-8751.65	0.00424264
WCal_Offset_Factor_err:	2.25269	-50482.7	0.006

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    4.005017  0.02438786     4.00843  0.02385135
0           0           0           0    3.162179  0.01606419    3.148778  0.01604057
0           0           0           0    2.743204  0.01304779    2.749198   0.0130344
0           0           0           0     2.47183  0.01201288      2.4727  0.01170947
0           0           0           0    2.287807   0.0111707    2.287863  0.01058586
0           0           0           0    2.154098  0.01097402    2.153989  0.01060603
0           0           0           0    2.064199  0.01142157     2.05769  0.01078225
0           0           0           0    1.998668  0.01192806    1.986783  0.01131365
0           0           0           0    1.924435  0.01249566    1.935678  0.01259512
0           0           0           0    1.901713  0.01442033    1.859403  0.01386919
0           0           0           0    1.867429    0.017499    1.835348  0.01761767
0           0           0           0    1.822431  0.02203668    1.793736  0.02176226
0           0           0           0    1.897002  0.03429138    1.789107  0.03678248
0           0           0           0    1.804656    0.055157    1.896818  0.06733412
