ECal_Offset_Factor_err:	0.100639	0.00973989	7.25861e-05
WCal_Offset_Factor_err:	-0.0173976	0.00907307	6.12463e-05

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
404.8966    1.607604      441.87    1.439233    4.064826  0.01378785    4.058262   0.0132569
318.6381     1.15067    356.3028    1.066325    3.179275 0.009173865    3.195062 0.009038901
270.966   0.9466021    306.5113    0.892494    2.756224 0.007497537    2.750434 0.007500578
244.0192   0.8534955    275.2342    0.793283    2.475587 0.006729432    2.466689 0.006684996
223.6692   0.8211893    255.5325   0.7573404    2.289405 0.006333978    2.289669  0.00627888
211.4882   0.7923273    239.3528   0.7382833    2.146332 0.006137172    2.158215 0.006075677
202.6585   0.7992677    229.5272   0.7396508    2.060841  0.00637463    2.060197 0.006330994
194.0858   0.8369196    221.3075   0.7813647    1.982471 0.006707065    1.975687 0.006515997
186.98   0.9078755    213.4527   0.8672668    1.929186 0.007127838     1.93024 0.006943167
184.5377    1.050571    206.4845   0.9400366    1.899646 0.007966183    1.877898 0.008133601
177.2133    1.240799    202.7387    1.128955     1.83949 0.009831217    1.839415 0.009732449
173.0359    1.497878    200.5595    1.545441    1.834854  0.01330457    1.811591  0.01312313
176.6599     2.39933    191.4696    2.318256    1.819078  0.02034161    1.809844  0.02100344
171.6039    4.195282    195.3446    4.394219    1.738528  0.03010989    1.750305  0.03521655
