ECal_Offset_Factor_ADCmerge_const_alhpa:	2.25507	-13578.7	-50	-nan	1
WCal_Offset_Factor_ADCmerge_const_alhpa:	2.25554	-13866.3	-50	-nan	1

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    4.016803  0.01542472    4.032067  0.01528861
0           0           0           0    3.164566  0.01036556    3.188283  0.01038369
0           0           0           0    2.739435  0.00869831    2.750237 0.008600897
0           0           0           0    2.455241 0.007691608     2.48539  0.00766846
0           0           0           0    2.276588 0.007333721    2.287332 0.007093857
0           0           0           0     2.14528 0.006896516    2.155748 0.006830521
0           0           0           0    2.074788 0.007263008    2.078265 0.006941379
0           0           0           0    1.991629 0.007441614     1.97503 0.007276046
0           0           0           0    1.947997 0.008097357    1.932275 0.007896121
0           0           0           0    1.878918 0.009325867    1.891413 0.008916608
0           0           0           0    1.846555  0.01106632     1.85552  0.01109995
0           0           0           0    1.833398  0.01518015    1.833849  0.01482467
0           0           0           0    1.800625  0.02112899    1.781734  0.02032894
0           0           0           0    1.793779  0.03482692    1.829476  0.03864179
