ECal_Offset_Factor_err:	1.79133	-9002.33	0.00424264
WCal_Offset_Factor_err:	1.79231	-51928.8	0.006

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    3.159381  0.01780724    3.203141  0.01799541
0           0           0           0    2.499177  0.01274029    2.527605  0.01241715
0           0           0           0      2.1734  0.01055478    2.181994  0.01029728
0           0           0           0     1.95712 0.009229361    1.955363 0.009136723
0           0           0           0    1.815894 0.008583473    1.813888  0.00861408
0           0           0           0    1.706653 0.008304318    1.722433 0.008769145
0           0           0           0    1.642494 0.008400966    1.639436 0.008382993
0           0           0           0    1.576384 0.009085671    1.555601 0.008636811
0           0           0           0    1.543718 0.009839715    1.545071 0.009500781
0           0           0           0    1.486015  0.01112581    1.479712  0.01129318
0           0           0           0    1.506279  0.01337926    1.471051  0.01305435
0           0           0           0    1.432751  0.01828503    1.442831   0.0175917
0           0           0           0    1.406371   0.0267714     1.44356  0.02920209
0           0           0           0    1.379336   0.0434283    1.358658  0.05002922
