ECal_Offset_Factor_err:	0.0868036	0.0102049	0.000131804
WCal_Offset_Factor_err:	-0.060855	0.00798683	9.46446e-05

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
390.2341    2.700336    501.6543    2.867521    4.076641  0.02328711    4.053522  0.02306915
304.8829    1.931511    415.0818    2.178663    3.172507  0.01579937    3.215173  0.01634489
259.1409    1.549652    352.9094    1.793876    2.753789  0.01350107    2.740876  0.01289157
233.319    1.415861    319.0557    1.634476    2.483251  0.01161498    2.470133  0.01125107
218.9585     1.35243     295.927    1.525012    2.284194  0.01090642    2.268169  0.01056825
202.4567    1.298502    277.3377    1.448927    2.145088  0.01052227    2.159053  0.01070487
194.4618    1.372428     265.522    1.531476    2.085872  0.01068627    2.052471  0.01049898
185.6338    1.382775    253.0893    1.557965    2.023997  0.01176457    1.971675  0.01134914
181.9867    1.445699    243.7816    1.663202    1.922054  0.01269657    1.926106  0.01177917
176.4452    1.653917    242.3809    1.920484      1.8869  0.01409562    1.868817  0.01393057
173.2509    2.025493    235.2136    2.346808    1.827784  0.01590588    1.866789  0.01750183
170.6896    2.538277     238.309    3.233128    1.860849  0.02366976    1.778237  0.02272928
168.5793    3.488498    225.7637    4.626375    1.826035  0.02891966    1.799628  0.03376824
173.0383    5.053799    219.7695    8.334807    1.732028  0.04447988    1.816926  0.05255316
