ECal_Offset_Factor_err:	0.116735	0.00931138	8.45194e-05
WCal_Offset_Factor_err:	-0.191466	0.00771716	6.51606e-05

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
420.4667    2.067572    531.0907    2.073286    4.031415  0.01603436    4.044936   0.0162318
332.4445    1.464716    441.3712    1.576048    3.206703  0.01125392    3.180182  0.01094288
282.725    1.239226    386.3537     1.32573    2.765315  0.00895472    2.745647 0.009140394
253.9898    1.091495    348.1554     1.22983    2.465609 0.007985485    2.465847 0.008039695
233.918    1.045605    323.1522    1.184558    2.288723 0.007638243     2.28836 0.007509921
219.5464   0.9852255    304.1723    1.120895    2.163402 0.007444686      2.1486 0.007342585
208.8828    1.006548    291.4248    1.149887    2.084114 0.007512178    2.058492 0.007567414
202.0038     1.05629    278.9681    1.220938     1.98755 0.007710556    1.972366 0.007834641
195.1239    1.171232    273.3196    1.336098    1.933552 0.008688226    1.918618 0.008515621
190.2188    1.307499    263.3624    1.487423     1.89372  0.01000513    1.875933 0.009650699
186.1689    1.531024    257.8415    1.769054    1.862046  0.01190055    1.846409  0.01173139
187.9964    2.031444    258.5091    2.335815     1.84899  0.01579487    1.828274   0.0153502
183.6878    2.776539    253.7879    3.326198    1.776282  0.02264519    1.763711  0.02303665
183.7953    5.676875    250.6929    6.714323    1.773315  0.04280965     1.81794  0.04462324
