ECal_Offset_Factor_err:	2.25882	-10592.8	0.00424264
WCal_Offset_Factor_err:	2.26349	-61103.1	0.006

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    3.952364   0.0194767    3.989364  0.01965658
0           0           0           0    3.191411  0.01373003    3.162841  0.01340025
0           0           0           0    2.737697  0.01131321    2.749911  0.01113967
0           0           0           0    2.478566 0.009938373    2.477442 0.009879323
0           0           0           0    2.289666 0.009419915    2.295459 0.009303208
0           0           0           0    2.157552 0.009155002    2.159233 0.009217027
0           0           0           0    2.077045 0.009092304    2.065688 0.008945364
0           0           0           0    2.000527 0.008916307    2.000372 0.009827773
0           0           0           0    1.942405  0.01066539    1.916624  0.01045342
0           0           0           0    1.903732  0.01228696    1.879123   0.0125901
0           0           0           0    1.861932   0.0140537    1.842383  0.01460918
0           0           0           0    1.834423   0.0194345    1.825604  0.01868422
0           0           0           0    1.822365  0.02744356    1.837962  0.02859206
0           0           0           0    1.832985  0.04364621    1.796329  0.05006755
