ECal_Offset_Factor_ADCmerge_const_alhpa:	2.2558	-12263.9	-50	-nan	0.999996
WCal_Offset_Factor_ADCmerge_const_alhpa:	2.25446	-12436.4	-50	-nan	0.999996

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    3.979164  0.01717668    4.035645  0.01624701
0           0           0           0    3.169975  0.01167364      3.1765  0.01154341
0           0           0           0    2.735017 0.009548955    2.738432 0.009648977
0           0           0           0    2.459845  0.00828694     2.47091 0.008605306
0           0           0           0     2.28805 0.007900539    2.299084 0.007810922
0           0           0           0    2.141538  0.00768308    2.146229 0.007570246
0           0           0           0    2.050328 0.007976985       2.054 0.007886553
0           0           0           0    1.999124 0.008486851    1.981068 0.007943847
0           0           0           0    1.936438 0.008989571    1.926339 0.008797699
0           0           0           0    1.884349  0.01041427    1.880177   0.0101975
0           0           0           0    1.839679  0.01227501    1.855131  0.01248875
0           0           0           0    1.817643   0.0173372    1.825396  0.01682838
0           0           0           0    1.841984  0.02456426      1.7715  0.02298837
0           0           0           0    1.805671  0.03988362    1.774282  0.04392809
