ECal_Offset_Factor_err:	0.12549	0.00895195	6.9491e-05
WCal_Offset_Factor_err:	-0.0428806	0.00806381	5.73393e-05

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
436.4595    1.808263    495.8769    1.663757    4.032521  0.01386302    4.024738  0.01396667
342.9135    1.267092    403.8747    1.229969    3.176073 0.009782071    3.183208 0.009592158
292.0062    1.060696    348.5844    1.057988    2.746088 0.007893695    2.747295    0.007832
261.5149   0.9498759    314.0295    0.947321    2.477142 0.007025559    2.494064 0.006762364
241.2499   0.8704324    291.1273   0.8902118    2.294295 0.006521659    2.286237 0.006423581
226.3672   0.8756193     272.877   0.8649558    2.151868 0.006246456    2.158438 0.006278369
217.7477   0.8918162    261.8972   0.8931405    2.064084 0.006574396    2.070146 0.006377493
206.8474   0.9439271    250.9419   0.9320839    1.990073 0.006668066    1.984479 0.006664132
203.1017    1.002719    242.7318    1.005309     1.93319 0.007442051    1.930699 0.007255229
199.0394    1.129853     236.199    1.141354    1.899046  0.00851736    1.889211 0.008230929
193.4873    1.389569    236.3372     1.34646    1.843458  0.01019046    1.835747  0.01018521
189.9664    1.775972    230.8023    1.719243    1.833129  0.01388613    1.820276  0.01332883
186.924    2.707621    222.7028    2.546939      1.8172  0.02011827    1.791899   0.0198948
184.4213     4.49441    228.6806    4.902077    1.777036  0.03910045     1.74275  0.03349827
