ECal_Offset_Factor_err:	1.79274	-11554.5	0.00424264
WCal_Offset_Factor_err:	1.79455	-66650.8	0.006

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    3.208881  0.01399624    3.192956  0.01395218
0           0           0           0     2.50148 0.009973136    2.516252 0.009561343
0           0           0           0    2.194423 0.008066381    2.170935   0.0080368
0           0           0           0     1.96195 0.007234765     1.96056 0.007270365
0           0           0           0    1.817064 0.006829094    1.818089 0.006612564
0           0           0           0    1.693136 0.006429618    1.694258 0.006424677
0           0           0           0    1.642053 0.006671662    1.649891 0.006774757
0           0           0           0    1.560871 0.006861538    1.584319 0.006899574
0           0           0           0    1.542904 0.007646368    1.523477 0.007736236
0           0           0           0     1.50657 0.008821746    1.490855 0.008429201
0           0           0           0    1.473044  0.01038627    1.471813  0.01109947
0           0           0           0    1.476547  0.01416259    1.459041  0.01272652
0           0           0           0     1.43498  0.02100762    1.426152  0.02080388
0           0           0           0    1.370532  0.04014115    1.428156  0.03905968
