ECal_Offset_Factor_err:	2.25694	-13107.1	0.00424264
WCal_Offset_Factor_err:	2.25639	-75606.7	0.006

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    3.995326  0.01615981    4.062585  0.01591748
0           0           0           0    3.175949  0.01091706    3.186516  0.01097371
0           0           0           0    2.736474 0.008941196    2.734673 0.009187327
0           0           0           0    2.462602 0.007934701    2.485017  0.00781836
0           0           0           0    2.280774 0.007389362    2.289909 0.007239348
0           0           0           0    2.166097 0.007380564     2.16139 0.007126152
0           0           0           0    2.064385 0.007205761    2.058804 0.007224501
0           0           0           0    1.986152 0.007866845    1.989937 0.007582803
0           0           0           0    1.934926 0.008537111    1.929138 0.008483831
0           0           0           0    1.888081 0.009643784    1.874817 0.009849109
0           0           0           0    1.843104  0.01162665    1.838808  0.01172399
0           0           0           0    1.824006  0.01526473    1.826298  0.01551549
0           0           0           0    1.841977  0.02287277    1.779542  0.02045332
0           0           0           0    1.879625  0.04137962    1.662525  0.06030616
