ECal_Offset_Factor_err:	0.108262	0.00892278	6.03791e-05
WCal_Offset_Factor_err:	-0.0503207	0.00814053	5.06398e-05

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
439.9037    1.607885    492.4427    1.455103    4.060667  0.01255427    4.035397  0.01197731
349.7551    1.157399     400.026    1.110356    3.194479 0.008439354    3.181256 0.008298066
295.8525   0.9357562    346.3259    0.913949     2.75479 0.006934179    2.745365 0.006798503
263.368    0.849387     311.411   0.8279198    2.466033 0.006104953    2.471029 0.006075646
243.7278   0.8010681    288.5726   0.7858105    2.293363 0.005845506    2.281751 0.005669781
229.755   0.7865407    270.3594   0.7677379    2.146488 0.005684031    2.151572 0.005609534
218.7764   0.7858431    257.1861   0.7653227    2.054454 0.005643384     2.06189 0.005719519
208.9568   0.8338438    249.7673    0.805203    1.979065 0.005758755     1.97753 0.005996366
204.9412   0.9037692    241.6857   0.8875382    1.928566  0.00651004    1.930107 0.006466283
199.5659    1.006644    235.9024    1.003827    1.896726 0.007580067    1.882616 0.007401681
194.8535    1.186581     230.216    1.185873    1.849704 0.009096368    1.831471 0.008670648
192.0968    1.509388    228.7051    1.477559    1.795284  0.01167375    1.807763  0.01163883
184.0718    2.098245    220.7745    2.201296    1.824117  0.01881087    1.774799  0.01901815
189.8323    3.753146    221.1299    3.957608    1.787374  0.02926643    1.761179  0.03465033
