ECal_Offset_Factor_ADCmerge_const_alhpa:	2.26073	-12756.9	-50	-nan	0.999996
WCal_Offset_Factor_ADCmerge_const_alhpa:	2.2684	-12952.4	-50	-nan	0.999996

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    3.991086  0.01666665    4.037413  0.01625415
0           0           0           0    3.182672  0.01120824    3.179557  0.01096097
0           0           0           0    2.732523 0.009180305    2.763558 0.009158405
0           0           0           0    2.472177 0.007962107    2.471578 0.008020715
0           0           0           0    2.277575  0.00764263    2.300358 0.007518139
0           0           0           0    2.164297 0.007584698    2.161534 0.007520075
0           0           0           0    2.071014 0.007514135     2.06739 0.007413108
0           0           0           0     1.98573 0.008022696    2.016018 0.007940665
0           0           0           0    1.931816 0.008749521    1.935662 0.008358999
0           0           0           0    1.894787  0.01018341     1.87232  0.01010861
0           0           0           0    1.839205  0.01219758    1.852715  0.01187426
0           0           0           0    1.827011  0.01629265    1.799535  0.01606502
0           0           0           0    1.841278  0.02160578    1.821095  0.02647158
0           0           0           0    1.799286  0.03990459    1.766468  0.03992609
