ECal_Offset_Factor_ADCmerge_const_alhpa:	2.26473	-12697.5	-50	-nan	1
WCal_Offset_Factor_ADCmerge_const_alhpa:	2.25532	-12933.2	-50	-nan	1

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    3.990977  0.01630744    4.005923  0.01636389
0           0           0           0    3.165005  0.01123611    3.191576  0.01138932
0           0           0           0    2.731508 0.009125194    2.762028 0.009083455
0           0           0           0     2.46685  0.00804551    2.469826 0.008068141
0           0           0           0    2.278001 0.007648773    2.295561 0.007745319
0           0           0           0    2.175583 0.007721896    2.154482 0.007350754
0           0           0           0    2.073149 0.007747681    2.055164 0.007010672
0           0           0           0    1.988896 0.008250997    1.987577 0.007959368
0           0           0           0    1.929168 0.008581979    1.951178 0.008523045
0           0           0           0    1.896932  0.01023957    1.891043 0.009998471
0           0           0           0    1.860041  0.01223085     1.85612  0.01221971
0           0           0           0    1.816811  0.01579834    1.804541  0.01549209
0           0           0           0     1.82645  0.02211786    1.758798  0.02185429
0           0           0           0     1.80765  0.03475667     1.72932  0.04368478
