ECal_Offset_Factor_err:	2.24416	-13565.4	0.00424264
WCal_Offset_Factor_err:	2.30526	-78250.3	0.006

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    3.979688  0.01556743    4.032887  0.01559268
0           0           0           0    3.166143  0.01075098    3.178109  0.01050701
0           0           0           0    2.741934 0.008763641    2.741674 0.008592484
0           0           0           0    2.453643 0.007641333     2.46185 0.007634386
0           0           0           0     2.28676 0.007215813    2.284505 0.007060866
0           0           0           0    2.157325 0.007153684    2.156749 0.007010863
0           0           0           0    2.067903 0.007117439    2.053454 0.007255581
0           0           0           0    1.997342 0.007652412    3.040751  0.02109487
0           0           0           0    1.920188 0.007797351    1.940708 0.008103749
0           0           0           0    1.906646 0.009175433    1.895646 0.009604834
0           0           0           0    1.832736  0.01004873    1.852515   0.0114178
0           0           0           0    1.816456  0.01499108      1.8018  0.01486485
0           0           0           0    1.765378  0.02245228     1.78421  0.02248735
0           0           0           0    1.795672  0.03488629    1.743896  0.04577429
