ECal_Offset_Factor_err:	1.79974	-11452.2	0.00424264
WCal_Offset_Factor_err:	1.79354	-66060.6	0.006

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    3.163141   0.0140663    3.162812  0.01361891
0           0           0           0    2.521426  0.00978459    2.511453 0.009961618
0           0           0           0    2.179823 0.008161833    2.175534 0.008047348
0           0           0           0    1.959164 0.007288227    1.962933 0.007094715
0           0           0           0    1.818792 0.006675408    1.821788 0.006828957
0           0           0           0    1.712202 0.006742966    1.704293  0.00666304
0           0           0           0    1.632093 0.006772382    1.622456 0.006350055
0           0           0           0    1.576696 0.007090987    1.571434 0.007020367
0           0           0           0    1.530694  0.00775869    1.531622 0.007888523
0           0           0           0    1.512722 0.008820148     1.49998 0.008621561
0           0           0           0    1.496029  0.01078685    1.466149  0.01027066
0           0           0           0    1.449063  0.01437072    1.458472  0.01447264
0           0           0           0    1.448427  0.02176054    1.449786  0.02199161
0           0           0           0    1.473323  0.03103772    1.437861  0.04791692
