ECal_Offset_Factor_err:	0.106682	0.00935674	7.18436e-05
WCal_Offset_Factor_err:	-0.18659	0.00756292	5.38909e-05

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
421.2455    1.756965    543.9189     1.77261    4.047347  0.01355638    4.060701  0.01354542
331.4276    1.233181    450.7236     1.34525    3.180663 0.009414661    3.177675 0.009391823
285.5713     1.02717    390.9491    1.165019    2.752012 0.007727783     2.74853 0.007602022
254.6254   0.9249824    355.7993    1.057631    2.583251 0.009139818    2.461237 0.006737416
234.1118   0.8802316    329.8625    1.002543    2.295984 0.006432955    2.285958 0.006302029
222.6015   0.8507687    309.7384   0.9778914     2.15623 0.006355241    2.143833 0.006158873
208.6568   0.8479896    296.6133   0.9988751    2.075952 0.006318176    2.052627 0.006331967
200.7955   0.9147707    284.2283    1.036844    1.986997 0.006768256    1.995585 0.006642066
195.7818   0.9933027    277.3143    1.126607    1.931022 0.007195224     1.94069  0.00738512
190.8473    1.104772    269.0803    1.273205    1.884816 0.008515724     1.89427 0.008558137
188.9923    1.304031    266.6856    1.559012     1.85489 0.009757313    1.836792   0.0102299
185.2116    1.741353    265.4455    1.975399    1.842112  0.01429633    1.804368   0.0130226
180.7237    2.395255     258.124    2.966537    1.828277  0.01960385    1.774065  0.01998087
180.8159    4.028596    258.8708    5.380844    1.797956  0.03574651    1.781463  0.03202361
