ECal_Offset_Factor_err:	1.79289	-11444.6	0.00424264
WCal_Offset_Factor_err:	1.79193	-66016.5	0.006

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
0           0           0           0    3.131544  0.01412449    3.157048  0.01410242
0           0           0           0      2.5231  0.01005983    2.538144 0.009661803
0           0           0           0    2.174612 0.008113936    2.184707 0.008141882
0           0           0           0    1.939133 0.007058111    1.958609 0.007059706
0           0           0           0    1.814947 0.006766148    1.807382 0.006625268
0           0           0           0    1.717781 0.006761699    1.701307 0.006603303
0           0           0           0    1.645525 0.006729493    1.636045 0.006578739
0           0           0           0    1.570225 0.007171016    1.575304 0.006951227
0           0           0           0    1.537488 0.007824265    1.532293 0.007434121
0           0           0           0    1.511564 0.008627552    1.492013 0.008724881
0           0           0           0     1.47221  0.01024305    1.481268  0.01091346
0           0           0           0    1.430628  0.01448563    1.455981  0.01349675
0           0           0           0    1.443576  0.01995288    1.435959  0.01936142
0           0           0           0    1.448252  0.03372229    1.415891  0.03686887
