0.5 0.5 16.5245 2.51848 3.36849 0.5 0.5 14.2376
0.5 0.5 14.7166 3.47188 4.29332 0.5 0.5 12.5998
0.5 0.5 24.7643 5.38977 12.0298 0.5 0.5 14.0365
0.5 0.5 19.4751 10.9963 100 0.5 0.5 4.13563
0.5 0.5 22.2917 7.93581 18.7571 0.5 0.5 15.7257
0.5 0.5 25.2372 10.6909 1 0.5 0.5 18.4936
0.5 0.5 16.1907 7.85929 13.9104 0.5 0.5 14.4888
0.5 0.5 32.1759 12.5532 1 0.5 0.5 26.245
