12.3342 0.752168 -2.11337e-05
0.0160919 1.12191 -4.86141e-05
3.62067 0.993502 -4.20161e-06
20 1.35909 -7.5e-05
1.94189 1.42507 -7.5e-05
-10.5516 1.01945 -2.57192e-05
-1.04917 1.55405 -7.5e-05
-11.6693 0.609921 -2.2576e-05
