18132 174.9022908
18132 179.0711170
18132 209.5754550
18132 187.2294221
18132 143.4726897
18132 147.4379791
18132 181.5248538
18132 157.6057090
18132 273.8819301
18132 289.8496190
18132 283.2128958
18132 335.8473344
18132 296.1646951
18132 286.0312623
18132 284.0696746
18132 279.9961010
18132 303.4146476
18132 243.8713458
18132 234.5167488
18132 282.0368442
18132 316.6845311
18132 316.8617279
18132 304.9017659
18132 253.1749667
18132 313.5858584
18132 264.7522442
18132 307.6801673
18132 334.3008309
18132 372.0642539
18132 345.5960157
18132 332.5626864
18132 310.4919145
18132 327.1888922
18132 349.6015829
18132 320.6598808
18132 291.6834732
18132 311.2641488
18132 324.4723513
18132 350.0074888
18132 306.1887822
18132 277.5192767
18132 288.4589868
18132 309.8054964
18132 282.3346895
18132 282.2343836
18132 280.4667271
18132 286.7657105
18132 317.9810813
18132 290.6460091
18132 260.9708072
18132 277.2290800
18132 290.0526920
18132 318.2518993
18132 305.7957803
18132 295.7985571
18132 330.3333756
18132 287.8289648
18132 295.3452693
18132 360.1348053
18132 285.8919001
18132 299.1106976
18132 288.5636598
18132 320.3367181
18132 296.4971804
18132 335.8804630
18132 285.9503133
18132 285.7974747
18132 357.0680850
18132 345.2221580
18132 303.7673830
18132 322.7805847
18132 271.3339361
18132 127.7696459
18132 73.8614987
