ECal_Offset_Factor_ADCmerge_const_alhpa:	0.0346692	0.00959214	130.323	0.0112427	0.973015
WCal_Offset_Factor_ADCmerge_const_alhpa:	0.156409	0.00941536	128.957	0.0185055	0.885882

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
412.059    4.638781    410.5973    4.675225    4.020463  0.03839424     3.99669  0.03657462
331.2343    3.712671     323.547    3.216229    3.185876  0.02764417    3.191007  0.02599423
283.6199    3.136481    277.4459    2.696909    2.740546  0.02136488    2.714006   0.0211417
253.2506    2.496944    245.8942    2.193183    2.497387  0.01986763    2.476068  0.01880847
236.9016    2.535293    222.6109    2.063685    2.305988  0.01861263     2.30012  0.01718412
226.9219      2.5186    211.4828    1.979719    2.180781  0.01762855    2.203462  0.01704902
209.4184    2.518742    202.5851    2.040986    2.051854  0.01739011    2.111294  0.01682103
206.9915     2.58195    198.4687    2.013149    1.989457  0.01956719    2.005168  0.01712771
196.2517    2.948595    191.0234    2.278538    1.922502  0.02071644    1.906736  0.01929709
196.3864    3.118554    185.3896    2.626933    1.893245  0.02213288    1.875429  0.02241791
186.6483    3.649525    182.7183    3.335251    1.853705  0.02958371    1.791624  0.02725748
180.3229    4.980006    178.9569    4.055993     1.90594   0.0404455    1.814503  0.03364826
