ECal_Offset_Factor_ADCmerge_const_alhpa:	0.0974201	0.00929389	131.692	0.014379	0.926272
WCal_Offset_Factor_ADCmerge_const_alhpa:	0.184007	0.00919777	136.774	0.0197484	0.872396

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
419.0647     5.59538    417.0053    5.550508    3.974582  0.04506045    4.028606  0.04734076
337.9289    4.137626    329.6844    4.063718    3.174383  0.03112372    3.244498  0.03264839
282.0078    3.362193    282.4095    3.236445    2.799344   0.0254334    2.773921  0.02704568
255.6549    3.229585    252.5586    2.850554    2.486143  0.02173082    2.477776  0.02252712
234.0114    2.865436    231.5516    2.709106    2.274997  0.02142284    2.274868  0.02189612
226.729    2.807269    214.0951    2.534068    2.163202  0.02082639    2.165063  0.02211628
211.7042    2.786837    204.8267    2.648363    2.060686  0.01967284     2.11057  0.02299955
200.0484    3.156474    192.8638    2.523822    2.010599  0.02019255    1.995686  0.02219372
199.9957    2.964345     187.925    2.952338    1.892649   0.0252623    1.926748  0.02535456
197.4524     3.45389    190.5904    3.626172    1.904668   0.0276628    1.908024   0.0288557
189.6001    4.599079    189.3345    3.977289    1.939565  0.03144217    1.868498  0.03195402
181.6922    4.770585    186.7735    5.818288    1.784292   0.0422086    1.869697  0.04896177
