ECal_Offset_Factor_ADCmerge_const_alhpa:	0.313534	0.00877265	74.4995	0.0525135	0.675797
WCal_Offset_Factor_ADCmerge_const_alhpa:	-0.0453827	0.00440401	278.296	0.00341558	1.03845

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
311.595    7.909347    706.8964    16.05101    3.096474  0.08039276    3.106787  0.06057977
252.1086    5.876683    577.1308    13.23239    2.414674  0.05384535    2.428273  0.05096154
202.573    5.451542    509.7726    9.050521    2.152762  0.04477577     2.17311  0.04103026
189.7646    4.409511     443.105     9.83132    1.927279  0.03848004    1.996925  0.03485747
167.5041    4.301416    406.2127    8.466688    1.842959  0.03727541    1.773048  0.03478477
166.5166    4.104036    406.5245    8.049542    1.803221   0.0315337    1.688328  0.03177775
152.2516    4.164438    375.7206    8.907125    1.681491  0.03669964    1.628923  0.03269894
145.5944    4.543903    379.5591    8.041926    1.539136  0.03679476    1.530925  0.03048937
142.9626    4.913594    355.9983    9.615416      1.5757   0.0340211      1.5302  0.03836284
136.3578    8.542293    342.3878    11.58151    1.584481  0.04270539    1.565239  0.03422033
146.0353    5.271831    322.0558    11.36055    1.482787  0.05527709    1.399174  0.04546404
124.4995    8.067558    328.2956    16.01677    1.394465  0.05330558    1.399937  0.07029789
