ECal_Offset_Factor_ADCmerge_const_alhpa:	-0.0938526	0.00739453	206.056	0.00489118	1.06564
WCal_Offset_Factor_ADCmerge_const_alhpa:	0.0872003	0.00248071	618.556	0.00370408	0.946228

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
554.8004    9.705489    1610.179    27.44659      3.9593  0.06246816     3.97392  0.05956523
437.9275     7.34788    1277.359    18.42373    3.220455   0.0443099    3.275558   0.0416364
375.1726    6.020656    1058.809    15.95162    2.729662  0.03612933    2.796903  0.03505337
349.6727    5.373945    995.5752     16.3556    2.480845  0.02898259    2.488637  0.03422777
332.522    5.301538    904.8703    14.92122    2.257628  0.02649212    2.367319  0.02986674
301.8907    5.111185    846.3579    12.73433    2.131416    0.026164    2.177581  0.02777677
288.8237    5.449407    818.1512    15.00632    2.046204  0.02663519    2.174283  0.03132484
279.9922    5.658168    799.6015    15.64049    1.955962  0.02916732    2.054926  0.03205016
271.1487    6.784326    767.3386    15.98351    1.948043  0.03230269    1.983319  0.03208498
263.3075    7.292377    737.2789    18.38806    1.946586  0.03784725    1.840137  0.03536891
268.0643    9.649789    732.3693    24.09033    1.949095  0.03682108    1.835887  0.04674124
256.0565     11.1352    668.5558    22.80515    1.760554  0.04456087    1.813619   0.0516371
