ECal_Offset_Factor_ADCmerge_const_alhpa:	0.0860831	0.00980631	81.1263	0.0166931	0.902359
WCal_Offset_Factor_ADCmerge_const_alhpa:	-0.194817	0.00490396	274.959	0.00162491	1.16888

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
327.8899     9.18134    674.8364    15.72533    3.274334  0.08845562    3.210078  0.06547426
249.5079    6.703188    579.6102    11.97556    2.560599  0.05418277    2.518413  0.05548074
211.5618    4.952877    483.5122    11.02756    2.210613  0.04015057    2.186982  0.04420381
197.8984    5.338948    443.2272    9.228947    1.949829  0.04203901    2.023378  0.03911135
179.9392    4.549782    404.5898     9.31401    1.888683   0.0376846    1.833461  0.03864172
165.4686     4.78266     405.846    8.974867    1.691693  0.03277799    1.702612  0.03299773
166.6022    4.535817    381.5373    8.050803    1.633996  0.04048157    1.638029   0.0345044
152.0535    4.672011    370.0963    10.33744    1.589335  0.03703767    1.680023  0.04128847
146.9242    4.168163    336.2953    12.02246    1.522054  0.04181771    1.561295   0.0472892
140.1777    5.442481    349.2653    15.06708    1.485022  0.04400553    1.483152   0.0486154
142.2172    7.212988    334.4033    15.22038    1.526284  0.06636054    1.482016  0.05371467
131.1263    7.826941    324.9588    33.24873    1.480123  0.08613303    1.253694  0.06898838
