ECal_Offset_Factor_ADCmerge_const_alhpa:	0.063477	0.0150838	69.5859	0.0203745	0.942973
WCal_Offset_Factor_ADCmerge_const_alhpa:	-0.0422773	0.00614721	238.689	0.00507498	1.02967

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
262.1442    3.705029    654.8369    7.242298    3.972163  0.04633044     3.93958  0.04330877
208.0647     2.61577    522.1073    5.562109    3.231308  0.03324858    3.203188  0.03061245
179.2341    2.179771    460.7407    4.355781     2.72494  0.02648963      2.7374  0.02514018
161.0017    2.012941    410.3218    4.456401    2.548438  0.02324012    2.510293   0.0223898
148.2178    1.831562    376.3812    3.917192    2.275618  0.02341107    2.306298  0.01997197
139.2365    1.766502    355.2912    3.950242    2.205192   0.0202559    2.174996  0.02023423
133.9686    1.863238    345.1848    3.674259    2.042066  0.02135536    2.079113  0.01982396
127.5461    1.898499    331.4949    4.415516    1.998987   0.0239875    1.987562  0.02051584
127.4993    1.995942    322.1269    4.643594    1.956922  0.02342738    1.891417  0.02269894
122.6089    2.663987    318.6862    4.991266    1.953777  0.02859962    1.878608  0.02753648
117.9956    2.967465    311.1619    5.396746    1.819179  0.03641615    1.823245  0.03188761
119.5859    3.399192    288.6894    8.713244    1.866544  0.04852068    1.852031  0.03878829
