ECal_Offset_Factor_ADCmerge_const_alhpa:	-0.00818055	0.0114696	110.582	0.0110528	1.00649
WCal_Offset_Factor_ADCmerge_const_alhpa:	0.0468674	0.00742063	187.16	0.00909973	0.967356

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
352.2222    5.419014    513.6478    7.248528    4.067282  0.04741774    3.959216  0.05460492
277.928    4.381333    430.3279    5.734676    3.154424  0.03461823    3.163349  0.03637497
242.5054    3.451524    358.6923    4.678187    2.769564  0.02620208     2.76511  0.02822517
216.5536    2.970342    333.5478    4.401191    2.497893  0.02433045    2.498467  0.02594861
199.9398    2.825182    310.6515    4.209521    2.234899  0.02417559    2.327637  0.02428669
189.409    2.920612    285.2388    3.635841    2.155791  0.02514409    2.158333  0.02116045
180.5776    2.959389    281.9078    4.186298     2.06588  0.02332015    2.084315  0.02511688
172.6038    3.239896    261.3091    4.209151    2.015111  0.02378412    2.007963  0.02448286
164.4049    3.208593    263.7976    4.331089    1.861196  0.02433012    1.934134  0.02563602
163.7681    3.641918      237.55    4.722811    1.864391   0.0295627    1.924418  0.03168523
153.6402    4.634403    242.5095    6.346765    1.840538  0.03527242    1.872996   0.0358973
160.582    4.648045    237.1604    8.862384    1.781369  0.05211991    1.903613  0.04416565
