ECal_Offset_Factor_ADCmerge_const_alhpa:	0.0525272	0.011142	105.175	0.014215	0.957099
WCal_Offset_Factor_ADCmerge_const_alhpa:	0.0599396	0.00767412	176.697	0.00997571	0.957668

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
356.3547    5.071521    506.4246     6.17244    4.016936  0.04444431    3.953694  0.03997156
278.1975    3.493713    412.9398    4.341458    3.238835  0.03210252    3.212045  0.02909443
244.9071    2.902545    344.6894    3.547931    2.738422  0.02303061    2.755753  0.02430822
218.6879    2.625542    312.9707    3.096741     2.48455  0.02194619    2.453823  0.01975751
205.4181     2.42503    293.9246    3.108625    2.290547  0.02090699    2.299159  0.02001667
190.5648     2.40278    279.6392    2.884608    2.171747  0.02195358    2.157829  0.01857221
179.6794    2.478245    260.3544    3.155518    2.041843  0.01936531    2.058279  0.01837689
173.0067    2.498743     246.994    3.290293    2.019859  0.02166108    1.989025  0.01952555
168.4806    2.887721    241.2769    3.171755    1.960801  0.02194026    1.935866  0.02132228
165.0716    3.404783    236.9487    4.094523    1.879998  0.02655742    1.872574  0.02399835
163.3629    3.986703    234.1734    5.426479    1.837211  0.03382719    1.844368  0.03036522
155.1755    4.573563    226.6968    5.665518    1.868224   0.0409864    1.811163  0.04071661
