ECal_Offset_Factor_ADCmerge_const_alhpa:	0.0565579	0.0102144	124.321	0.0131053	0.95736
WCal_Offset_Factor_ADCmerge_const_alhpa:	-0.0403186	0.00864157	162.62	0.00722166	1.02954

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
394.8243    4.883584    461.6626     4.79946    4.081963  0.03885095    4.018226  0.03584869
309.2159     3.31391    381.2917    3.392954    3.225723  0.02602673    3.227272  0.02436611
262.5847    2.637233      324.63    2.824852    2.758998  0.02166748    2.744496  0.02061194
242.1358    2.413945    288.8269    2.589789    2.491752  0.01816414       2.484  0.01738148
219.8384     2.32297    273.1314    2.453164    2.331187   0.0177654    2.255174  0.01717744
207.3306    2.222594     252.389    2.172491    2.180328  0.01748502    2.151948  0.01621358
198.2454    2.348243     243.022    2.207595    2.058793  0.01730243    2.054461  0.01692559
194.2922    2.517306    229.2297    2.431463    2.009769  0.01864399     2.00252   0.0179429
189.1139    2.820101    228.0661    2.696346    1.973672  0.01850804    1.907389  0.01958881
174.5225    2.974383    225.2978    3.087964    1.907364  0.02306471    1.854901  0.02337872
174.4571    3.637932    210.7511    3.555859    1.863664  0.02899775    1.861544  0.02597932
174.3206    4.944649    212.6203    5.497081    1.797084   0.0405732    1.772219  0.03362883
