ECal_Offset_Factor_ADCmerge_const_alhpa:	-0.0274375	0.0123565	73.4511	0.0104808	1.03117
WCal_Offset_Factor_ADCmerge_const_alhpa:	-0.180916	0.00486735	298.714	0.0018959	1.14211

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
262.837    4.442904    672.3137    8.737096    3.125709  0.04577006    3.142174  0.03817305
206.8377    3.127686     560.093    6.894819    2.556328  0.02919876    2.561013  0.02929504
180.0199    2.633321    491.9346    5.177722    2.197065  0.02343583    2.168614  0.02349416
160.1214    2.183832    448.9072    4.979488    1.994975  0.02196087    1.980375  0.02081722
149.8617    2.108211    405.0209    5.034544     1.81218  0.02045217    1.808884  0.01946451
142.8063    1.993279    394.1663    5.077156    1.709629  0.02041305      1.6918  0.01873096
132.0774     2.01537    371.8309    4.855048    1.673784  0.01925752    1.662032  0.01966886
130.0753    2.303398    358.1292    5.249315    1.579103  0.02172735    1.593541   0.0203999
131.8047    2.482221     346.035    6.115911    1.516838  0.02471481    1.510601  0.02172252
122.0081    2.779803    337.0814    6.688127    1.543644  0.02599137    1.476868  0.02303975
126.6718     3.67339    332.8793     8.42513    1.501471  0.03278387    1.464266  0.02841719
123.4511     4.18627    348.7144    11.22169    1.361281  0.04469502    1.411513  0.03722565
