ECal_Offset_Factor_ADCmerge_const_alhpa:	0.0314891	0.0119092	67.6672	0.0144998	0.962394
WCal_Offset_Factor_ADCmerge_const_alhpa:	-0.124995	0.004693	281.978	0.0023593	1.10431

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
265.6295    4.880123    671.5727    12.76389    3.185228  0.04821753    3.092862  0.04516609
209.3309    3.646295    567.5804    8.351898    2.548708  0.03693955    2.522569  0.03819953
182.5148    3.037047    493.8802    7.749175    2.199254  0.02720194    2.196897   0.0298294
161.6263     2.64469     445.271    6.695599    1.956133   0.0249445     1.93357  0.02475018
148.4263    2.468916    419.5361    6.811924    1.790675   0.0232964    1.821046  0.02597928
139.6648    2.476161    388.2533     6.61433    1.694101  0.02138634    1.670486  0.02395336
136.8617    2.649599    371.8706    6.660997    1.642065  0.02319394    1.653825  0.02428228
132.0167    2.617279    379.1688    7.527329    1.573995  0.02737563     1.62825  0.02596801
127.6628    3.239365    355.4786    7.480342    1.542403  0.02780907    1.576454  0.02643498
121.7035    3.161063    345.5616    7.881981    1.553583  0.03192266    1.516952  0.03167079
122.2744    4.060244    339.5521    10.72497    1.552012  0.03186861    1.480381  0.03831008
117.6672    5.464408    331.9776    13.29743    1.364381  0.04297667    1.468905  0.05223474
