ECal_Offset_Factor_ADCmerge_const_alhpa:	0.177929	0.014116	70.3656	0.0317631	0.848081
WCal_Offset_Factor_ADCmerge_const_alhpa:	0.0215775	0.00599483	245.3	0.00658659	0.985539

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
277.3314    7.220847    628.0841    16.10586    3.876046  0.08722003     3.84642  0.08120329
208.2165    5.063293    530.9444    11.61522    3.257299  0.06179906    3.129878  0.06224443
180.6908    4.602246    458.1026    11.20986    2.770455  0.04871575    2.716481  0.05306608
166.6219    4.270041    396.0996     9.66995    2.535762  0.04450097    2.458453  0.04699683
155.7968    3.449971    393.3822    9.431445     2.29415  0.04319924    2.336677  0.04297176
138.6463    3.418631    349.6219    7.780692    2.245123  0.04855374     2.20498  0.03854299
133.6295    3.559793    326.9051    9.278584    2.034702  0.03900119    2.096908  0.03892365
123.7449    3.524321    339.5299    7.964032     1.97063  0.04375331    1.950804   0.0456729
128.6894    4.325443      327.96    9.939359    2.000124  0.04373919    1.953904  0.04817757
124.0399      4.1717    324.0441    11.34442    1.821686  0.05576521    1.894829   0.0546716
112.0134    5.658657    305.8942    15.44236    1.767059  0.05198803    1.817819   0.0938107
120.3656    5.573533    295.2999     16.6849    1.822347  0.09294627    1.819422  0.08943317
