ECal_Offset_Factor_ADCmerge_const_alhpa:	0.0884744	0.00992134	86.3092	0.0166179	0.906354
WCal_Offset_Factor_ADCmerge_const_alhpa:	-0.106045	0.00463586	292.296	0.00263864	1.0849

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
311.1462    5.416141    694.7449    10.63859    3.140003  0.04584569     3.10122  0.04042115
240.9736     3.92351    566.5103     8.32382     2.50741  0.03362818    2.602688  0.03177915
208.3628      3.1092    502.6765    7.254243    2.135584  0.02680978    2.160131  0.02812225
187.7032     2.72102    452.8077    6.147122    1.978182  0.02288923    1.960837  0.02439072
172.9843    2.638365     415.132    5.758635    1.845258  0.02145514    1.838724    0.020969
165.2643    2.539355    390.6226    5.259806    1.723562  0.02139969    1.688312   0.0232288
161.5258    2.756381    376.5118    6.181799    1.620451  0.02184293    1.645313  0.02386924
152.2416     2.68897    369.7672    6.331024    1.550661  0.02111074    1.601187  0.02452397
145.8668    3.115874    347.1257    6.948257     1.55491  0.02541837    1.541582  0.02406879
136.5577    3.270416    341.8913    7.937863    1.497071  0.02642372    1.493722  0.03012141
139.1872     4.06181    358.0757     7.44358    1.483545  0.02902848    1.488864  0.03439287
136.3092    4.813853    342.2961    10.98494    1.465744  0.04136925    1.588572  0.04981885
