ECal_Offset_Factor_ADCmerge_const_alhpa:	0.19215	0.0139456	60.7437	0.0365575	0.815108
WCal_Offset_Factor_ADCmerge_const_alhpa:	0.00694005	0.00602995	245.946	0.00621551	0.995342

#EastData EastDataErr    WestData WestDataErr     EastSim  EastSimErr     WestSim  WestSimErr
270.5898    7.736526    651.0733    13.19726    3.907647  0.07948217    4.007588  0.08462894
214.2672    5.452879    537.4913    11.89589    3.115769  0.06691493    3.215687  0.06923496
176.0882    4.626693    466.4048    10.80854     2.75027  0.04898489    2.769937  0.06122373
160.2072    3.919317    414.7937    8.297105    2.468587  0.05039949    2.495452  0.05007902
149.1788    3.723209    396.9957    9.506561    2.284194  0.04605933    2.380843  0.04616762
144.2196    3.460453    361.8719    7.341181    2.132399  0.04086117    2.179667  0.03623048
136.8494     3.79924    349.1677    8.619686    2.129061  0.04387247    2.126168  0.04737319
129.1781    4.358676    316.3843    9.229337    1.919709  0.04124269    1.966402  0.05173957
124.3769     4.59095     316.754    11.53971    1.962435  0.04861548    2.007474   0.0488152
125.5417    4.704846     330.767     9.98731    1.819603  0.05289718    1.838596  0.04976822
122.1697    6.318909    300.6646    11.98496    1.939888  0.06406626    2.028213  0.07807507
110.7437    6.416278    295.9465    13.95731    1.997198  0.08360163    1.746653  0.08796453
