#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.06		3.7		0.1		5.1		0.05		3		0.07		3.1
0.06		4.5		0.12		6.1		0.05		2.1		0.06		3.7
0.06		4.3		0.11		5.5		0.06		2.3		0.06		3.4
0.07		3.7		0.12		4.1		0.07		2.7		0.08		3.4
0.08		3.9		0.13		4.4		0.07		2.7		0.07		3
0.08		3.9		0.11		5.6		0.07		3.1		0.07		3.2
0.08		4.2		0.12		5.7		0.07		3.5		0.07		2.8
0.09		4.9		0.13		4.9		0.08		3.9		0.08		2.4
0.1		5.2		0.12		5		0.08		3.7		0.08		2.7
0.1		5.4		0.1		5.6		0.08		4.1		0.08		3
0.11		5.7		0.11		6.2		0.08		4.1		0.08		3
0.11		6.2		0.12		4.3		0.07		4		0.08		3.2
0.12		6		0.1		4.9		0.08		4.4		0.1		3.3
0.13		7.1		0.11		5		0.08		4.6		0.1		3.5
0.13		6.7		0.11		4.9		0.08		4.4		0.09		4.4
0.14		8		0.09		4.9		0.11		6.9		0.09		3.2
