#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.07		3.1		0.11		4.5		0.06		3.6		0.06		2.9
0.07		3.8		0.11		5.4		0.05		2.5		0.06		4
0.07		3.8		0.12		5.3		0.05		2.4		0.06		3.5
0.07		3.7		0.13		4.7		0.06		2.6		0.08		3.2
0.07		3.9		0.13		4.5		0.06		2.8		0.07		2.9
0.07		3.8		0.12		4.7		0.07		3.1		0.07		2.7
0.08		4.2		0.12		5.4		0.07		3.5		0.07		2.9
0.09		4.8		0.13		5.6		0.08		3.9		0.09		2.8
0.1		5.2		0.12		5		0.08		3.9		0.09		3.2
0.1		5		0.11		4.9		0.09		4.1		0.09		3
0.11		5.1		0.11		6.3		0.09		4.5		0.08		3.1
0.11		5.9		0.11		4.4		0.09		4		0.08		3.3
0.13		6.5		0.09		4.8		0.1		4.5		0.09		3.8
0.15		6.8		0.1		5.1		0.1		4.6		0.09		4.2
0.16		7.3		0.11		5.2		0.1		5.7		0.09		3.8
0.17		7.7		0.11		4.7		0.12		7		0.09		2.8
