#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.05		3.9		0.09		2.7		0.06		4		0.11		3.1
0.05		4.2		0.11		3.9		0.06		3.4		0.1		4.4
0.04		3.4		0.1		3.9		0.06		3.1		0.09		4
0.05		3.3		0.11		3.9		0.08		3		0.1		4.2
0.05		4.1		0.11		4.5		0.08		3		0.1		3.7
0.05		3.8		0.11		4.8		0.08		3.6		0.09		3.6
0.06		4.1		0.11		5		0.08		4.2		0.08		3.5
0.07		4.3		0.12		4.6		0.1		4.4		0.08		3.4
0.07		4.5		0.12		4.3		0.09		4.4		0.1		3.4
0.08		4.8		0.1		4.5		0.1		4.9		0.09		3.4
0.08		5.3		0.1		5.8		0.1		5.1		0.09		3.5
0.09		5.4		0.1		4.1		0.1		4.9		0.09		3.8
0.1		5.4		0.09		4.1		0.12		4.9		0.09		4
0.11		5.6		0.09		4.6		0.11		5.4		0.11		4.4
0.12		6.1		0.09		5.3		0.11		6.3		0.11		4.5
0.12		5.1		0.08		3.8		0.14		7		0.11		3.4
