#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.06		6.3		0.09		3.4		0.04		2.6		2.81		9
0.06		4.6		0.1		5.4		0.04		2.5		0.06		3.3
0.06		4.4		0.13		5.8		0.04		2.5		0.06		3
0.07		5		0.12		6.5		0.05		2.4		0.07		2.9
0.07		5.5		0.12		5.9		0.06		2.6		0.07		2.9
0.07		6		0.13		5.5		0.06		2.8		0.06		2.8
0.08		5.8		0.13		5.1		0.07		3.4		0.06		3
0.08		5.9		0.14		5.7		0.08		3.5		0.07		2.6
0.08		5.6		0.13		5.6		0.08		3.4		0.07		2.8
0.09		5.6		0.12		5.4		0.07		3.8		0.07		2.9
0.1		6.1		0.12		5.4		0.07		4.4		0.06		2.9
0.11		6		0.14		5.5		0.07		3.9		0.07		3.3
0.12		5.9		0.14		5.9		0.07		4		0.07		3.5
0.11		6.4		0.14		5.7		0.07		4		0.08		3.3
0.1		6.2		0.12		6.6		0.07		3.7		0.08		3.5
0.1		5.5		0.1		3.5		0.08		8.3		0.07		2.3
