#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.06		3.2		0.1		2.6		0.05		2.5		0.07		3
0.05		3.7		0.11		4.5		0.05		2.2		0.07		3.4
0.05		3.5		0.11		4.7		0.04		2		0.07		3.4
0.06		3.4		0.12		4.3		0.06		2.3		0.08		2.9
0.07		3.7		0.12		4.4		0.06		2.7		0.07		2.7
0.07		4		0.1		4.9		0.06		2.8		0.06		2.7
0.07		4.2		0.11		4.8		0.06		3.2		0.06		2.7
0.08		4.5		0.12		4.7		0.07		3.4		0.07		2.6
0.09		4.7		0.11		4.4		0.07		3.7		0.07		2.8
0.09		4.9		0.1		4.8		0.07		4		0.07		2.7
0.1		5.4		0.1		6.2		0.07		4		0.06		2.7
0.09		5.5		0.1		4.2		0.08		3.6		0.07		2.7
0.1		5.7		0.08		4.8		0.08		3.8		0.07		3
0.11		5.5		0.08		5.1		0.08		4		0.09		3.6
0.12		6.9		0.09		5.2		0.08		4.6		0.08		4
0.13		7.5		0.08		5.4		0.09		5.4		0.08		3.7
