#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.06		3.1		0.09		3.9		0.05		2.3		0.05		2.1
0.05		3.9		0.1		5.3		0.04		1.9		0.05		3.3
0.05		3.2		0.1		5.3		0.05		1.8		0.05		2.7
0.06		3.4		0.12		4.3		0.05		2.1		0.07		2.7
0.07		3.8		0.11		4.6		0.06		2.3		0.07		2.7
0.06		3.6		0.11		4.7		0.06		2.6		0.07		2.2
0.06		3.9		0.1		4.7		0.06		2.8		0.06		2.2
0.08		4.4		0.12		4.6		0.07		3		0.07		2.1
0.08		4.8		0.11		4		0.06		3		0.07		2.2
0.09		4.9		0.09		4.3		0.06		3.4		0.06		2.3
0.1		4.9		0.1		6		0.07		3.6		0.06		2.2
0.1		5.2		0.1		3.8		0.07		3.3		0.07		2.4
0.11		5		0.08		4.4		0.08		3.5		0.07		3.1
0.11		5.5		0.08		4.4		0.07		3.7		0.08		3.7
0.12		6.5		0.09		4.6		0.07		4.5		0.07		4.2
0.13		6.6		0.07		3.7		4.15		12		0.07		3
