#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.03		2.5		0.06		3.4		0.05		2.9		2.25		9
0.03		2.4		0.06		3.9		0.05		2.5		0.06		2.4
0.03		2.1		0.07		3.6		0.05		2.3		0.06		2.8
0.03		2.4		0.07		3.3		0.06		2.7		0.06		3
0.04		3.1		0.07		3		0.06		2.7		0.06		2.8
0.03		2.9		0.07		3		0.06		2.7		0.06		2.4
0.03		3.1		0.07		2.9		0.06		2.9		0.06		2.4
0.04		3.1		0.07		2.9		0.07		3.1		0.07		2.3
0.04		3.2		0.08		2.8		0.07		3		0.08		2.6
0.04		3.7		0.07		3.1		0.07		3.1		0.08		2.8
0.04		3.8		0.08		3.2		0.07		3.8		0.07		2.7
0.05		3.9		0.08		3.2		0.08		3.7		0.07		2.9
0.07		3.7		0.08		3.4		0.1		3.8		0.08		3.2
0.06		3.5		0.08		3.4		0.09		3.7		0.1		3.6
0.07		4.7		0.07		4.1		0.09		4.2		0.09		4.2
0.07		4.2		0.07		2.8		0.09		6.2		0.09		3.9
