#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.06		4		0.08		3.1		0.04		2.4		0.05		1.8
0.05		3.4		0.09		4.4		0.04		1.9		0.06		2.8
0.05		3.2		0.09		4.7		0.04		1.8		0.06		2.7
0.05		3.2		0.11		4.4		0.06		2		0.08		2.6
0.06		3.6		0.12		4.6		0.06		2.1		0.07		2.3
0.06		3.5		0.11		4.8		0.06		2.6		0.06		2.3
0.07		3.9		0.11		4.8		0.06		2.9		0.06		2.3
0.08		4.4		0.12		4.4		0.07		3.3		0.07		2
0.09		4.9		0.12		4.3		0.07		3.3		0.07		2.4
0.09		4.8		0.1		4.5		0.07		3.4		0.07		2.3
0.1		5.1		0.1		5.8		0.07		3.6		0.07		2.4
0.1		5.4		0.09		4.1		0.07		3.1		0.07		2.5
0.12		5.6		0.08		4.7		0.07		3.3		0.07		2.9
0.12		5.7		0.08		4.8		0.06		3.4		0.08		3.1
0.13		6		0.1		4.1		0.06		4		0.07		3.9
0.13		4.6		0.08		4.9		5.26		12		0.06		2.1
