#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.05		3.8		0.07		2.3		0.03		1.7		1.7		9
0.05		4.2		0.08		4		0.03		1.6		0.04		2.5
0.06		3.3		0.09		4.5		0.03		1.6		0.04		2.4
0.05		3.7		0.1		4.6		0.04		1.6		0.05		1.9
0.05		3.9		0.1		4.3		0.04		1.7		0.05		1.7
0.05		4.1		0.09		3.7		0.04		2		0.04		1.7
0.05		4.1		0.1		4		0.04		2.1		0.04		1.6
0.06		4.2		0.11		4.5		0.05		2.1		0.04		1.5
0.06		4.9		0.12		4.3		0.05		2.1		0.05		1.7
0.06		4.6		0.1		4.1		0.05		2.5		0.05		1.7
0.07		4.6		0.09		5		0.05		2.7		0.05		1.8
0.08		4.8		0.09		4.7		0.05		2.6		0.04		2.1
0.09		5.3		0.1		4.4		0.05		2.5		0.05		2.5
0.09		4.6		0.1		4.9		0.05		2.5		0.05		2.6
0.08		4.9		0.1		4.7		0.04		2.5		0.05		2.6
0.08		3.6		0.09		5		0.05		2.9		0.05		2.6
