#cathEX_trigg	cathEX_clip	cathEY_trigg	cathEY_clip	cathWX_trigg	cathWX_clip	cathWY_trigg	cathWY_clip
0.05		3.9		0.1		3.4		0.04		2.8		1.7		9
0.06		4.4		0.11		5.6		0.04		2.4		0.06		3
0.05		4.1		0.12		5.6		0.05		2.3		0.05		2.8
0.03		4.6		0.11		5.2		0.06		2.2		0.07		2.6
0.04		4.7		0.12		4.5		0.06		2.4		0.07		2.6
0.04		5.1		0.14		4.3		0.06		2.7		0.06		2.5
0.05		5.3		0.13		4.6		0.07		2.8		0.06		2.5
0.06		4.9		0.13		5.5		0.08		3		0.07		2.5
0.07		5.4		0.12		5		0.07		3.4		0.07		2.8
0.07		6		0.12		5.2		0.07		3.7		0.07		2.8
0.07		6.1		0.12		5.4		0.07		4.1		0.07		2.6
0.09		5.8		0.14		5.6		0.07		3.9		0.07		3
0.09		5.9		0.13		5.5		0.08		3.6		0.07		3.1
0.1		5.9		0.15		5.9		0.07		3.4		0.09		3.6
0.1		5.7		0.14		5.3		0.07		4		0.08		3.5
0.1		5.7		0.11		5.6		0.08		3.1		0.08		2.3
